tmp:1022.976, loss:1765.6862
tmp:522.2440885086954, loss:1577.1112
tmp:521.7218444201867, loss:1607.5804
tmp:521.2001225757665, loss:1654.3497
tmp:520.6789224531907, loss:1680.7239
tmp:520.1582435307375, loss:1592.8181
tmp:519.6380852872068, loss:1573.5614
tmp:519.1184472019196, loss:1720.8928
tmp:518.5993287547177, loss:1645.7122
tmp:518.080729425963, loss:1656.0637
tmp:517.562648696537, loss:1615.8401
tmp:517.0450860478405, loss:1677.6212
tmp:516.5280409617927, loss:1481.8226
tmp:516.0115129208309, loss:1449.1378
tmp:515.4955014079101, loss:1604.1206
tmp:514.9800059065021, loss:1676.5626
tmp:514.4650259005956, loss:1815.0145
tmp:513.950560874695, loss:1566.2314
tmp:513.4366103138203, loss:1524.0363
tmp:512.9231737035064, loss:1707.2511
tmp:512.410250529803, loss:1563.5333
tmp:511.89784027927317, loss:1706.0967
tmp:511.3859424389939, loss:1559.2405
tmp:510.8745564965549, loss:1629.9719
tmp:510.3636819400583, loss:1528.441
tmp:509.85331825811824, loss:1498.6182
tmp:509.3434649398601, loss:1699.1753
tmp:508.8341214749202, loss:1574.1091
tmp:508.3252873534453, loss:1572.2803
tmp:507.81696206609183, loss:1706.5691
tmp:507.30914510402573, loss:1610.7631
tmp:506.8018359589217, loss:1668.0054
tmp:506.29503412296276, loss:1551.5442
tmp:505.7887390888398, loss:1627.3646
tmp:505.282950349751, loss:1523.5637
tmp:504.77766739940125, loss:1751.6823
tmp:504.27288973200183, loss:1538.1578
tmp:503.7686168422698, loss:1735.9667
tmp:503.26484822542756, loss:1492.9768
tmp:502.7615833772021, loss:1475.822
tmp:502.2588217938249, loss:1793.9778
tmp:501.7565629720311, loss:1515.4125
tmp:501.25480640905903, loss:1701.4912
tmp:500.75355160264996, loss:1688.3276
tmp:500.2527980510473, loss:1728.029
tmp:499.75254525299624, loss:1460.6539
tmp:499.25279270774325, loss:1672.8208
tmp:498.7535399150355, loss:1666.839
tmp:498.2547863751205, loss:1506.5592
tmp:497.75653158874536, loss:1808.1183
tmp:497.25877505715664, loss:1456.7087
tmp:496.7615162820995, loss:1463.5391
tmp:496.2647547658174, loss:1625.5137
tmp:495.76849001105154, loss:1682.6077
tmp:495.27272152104047, loss:1558.2339
tmp:494.77744879951945, loss:1688.0159
tmp:494.2826713507199, loss:1625.7759
tmp:493.7883886793692, loss:1762.9175
tmp:493.2946002906898, loss:1552.4604
tmp:492.8013056903991, loss:1732.0848
tmp:492.30850438470867, loss:1662.8533
tmp:491.81619588032396, loss:1615.4518
tmp:491.3243796844436, loss:1519.0502
tmp:490.83305530475917, loss:1446.9974
tmp:490.34222224945444, loss:1633.243
tmp:489.85188002720497, loss:1551.1783
tmp:489.36202814717774, loss:1777.0482
tmp:488.87266611903055, loss:1640.5576
tmp:488.3837934529115, loss:1858.0062
tmp:487.8954096594586, loss:1655.7611
tmp:487.40751424979914, loss:1693.529
tmp:486.9201067355493, loss:1633.713
tmp:486.43318662881376, loss:1672.507
tmp:485.94675344218496, loss:1712.9537
tmp:485.46080668874276, loss:1608.424
tmp:484.975345882054, loss:1571.2115
tmp:484.49037053617195, loss:1677.7533
tmp:484.0058801656358, loss:1559.464
tmp:483.5218742854702, loss:1431.5204
tmp:483.0383524111847, loss:1724.4081
tmp:482.5553140587735, loss:1617.5459
tmp:482.0727587447147, loss:1681.7214
tmp:481.59068598596997, loss:1613.3987
tmp:481.109095299984, loss:1675.5979
tmp:480.627986204684, loss:1806.588
tmp:480.1473582184793, loss:1644.7432
tmp:479.66721086026087, loss:1700.1213
tmp:479.1875436494006, loss:1527.5605
tmp:478.7083561057512, loss:1691.7778
tmp:478.22964774964544, loss:1609.7596
tmp:477.7514181018958, loss:1754.9662
tmp:477.2736666837939, loss:1640.3802
tmp:476.7963930171101, loss:1641.5867
tmp:476.31959662409304, loss:1572.9835
tmp:475.84327702746896, loss:1468.0355
tmp:475.3674337504415, loss:1647.4706
tmp:474.89206631669106, loss:1600.59
tmp:474.4171742503744, loss:1604.1005
tmp:473.942757076124, loss:1636.1936
tmp:473.46881431904785, loss:1448.2096
tmp:472.9953455047288, loss:1575.7827
tmp:472.52235015922406, loss:1564.737
tmp:472.0498278090648, loss:1632.6793
tmp:471.57777798125574, loss:1493.6764
tmp:471.10620020327445, loss:1552.1968
tmp:470.6350940030712, loss:1520.7764
tmp:470.1644589090681, loss:1546.2532
tmp:469.694294450159, loss:1808.1844
tmp:469.22460015570886, loss:1722.451
tmp:468.75537555555314, loss:1665.4626
tmp:468.2866201799976, loss:1637.9718
tmp:467.81833355981763, loss:1430.9083
tmp:467.3505152262578, loss:1658.9114
tmp:466.88316471103155, loss:1526.1166
tmp:466.41628154632053, loss:1656.6722
tmp:465.9498652647742, loss:1638.1462
tmp:465.48391539950944, loss:1531.5299
tmp:465.01843148410995, loss:1753.9165
tmp:464.55341305262584, loss:1721.8113
tmp:464.08885963957323, loss:1417.9209
tmp:463.62477077993367, loss:1653.0453
tmp:463.16114600915375, loss:1492.4404
tmp:462.6979848631446, loss:1608.6096
tmp:462.23528687828144, loss:1593.5796
tmp:461.77305159140315, loss:1696.5907
tmp:461.3112785398117, loss:1678.5823
tmp:460.8499672612719, loss:1645.8945
tmp:460.38911729401065, loss:1619.4524
tmp:459.9287281767166, loss:1442.5737
tmp:459.4687994485399, loss:1471.6113
tmp:459.0093306490914, loss:1713.7163
tmp:458.5503213184423, loss:1656.8867
tmp:458.09177099712383, loss:1598.113
tmp:457.63367922612673, loss:1713.5376
tmp:457.1760455469006, loss:1576.9446
tmp:456.7188695013537, loss:1571.7726
tmp:456.26215063185236, loss:1777.9528
tmp:455.8058884812205, loss:1562.7437
tmp:455.3500825927393, loss:1627.23
tmp:454.8947325101465, loss:1612.8119
tmp:454.4398377776364, loss:1491.4683
tmp:453.9853979398588, loss:1556.5205
tmp:453.53141254191894, loss:1442.6733
tmp:453.07788112937703, loss:1473.7632
tmp:452.62480324824764, loss:1613.9257
tmp:452.1721784449994, loss:1596.1206
tmp:451.72000626655444, loss:1519.6425
tmp:451.2682862602879, loss:1584.3734
tmp:450.8170179740276, loss:1631.8954
tmp:450.36620095605355, loss:1437.3025
tmp:449.9158347550975, loss:1659.7026
tmp:449.4659189203424, loss:1699.7365
tmp:449.01645300142206, loss:1524.7096
tmp:448.56743654842063, loss:1568.1796
tmp:448.1188691118722, loss:1600.3917
tmp:447.67075024276033, loss:1450.1265
tmp:447.22307949251757, loss:1600.3717
tmp:446.77585641302505, loss:1676.9789
tmp:446.32908055661204, loss:1659.9552
tmp:445.88275147605543, loss:1639.8008
tmp:445.43686872457937, loss:1566.8899
tmp:444.9914318558548, loss:1674.7631
tmp:444.54644042399894, loss:1468.2839
tmp:444.10189398357494, loss:1690.6754
tmp:443.65779208959134, loss:1711.0623
tmp:443.21413429750174, loss:1664.5897
tmp:442.77092016320427, loss:1666.1284
tmp:442.3281492430411, loss:1492.6597
tmp:441.88582109379803, loss:1623.4279
tmp:441.4439352727042, loss:1589.2848
tmp:441.0024913374315, loss:1624.4093
tmp:440.56148884609405, loss:1774.6119
tmp:440.120927357248, loss:1634.6833
tmp:439.6808064298907, loss:1567.0062
tmp:439.2411256234608, loss:1684.513
tmp:438.8018844978373, loss:1399.5475
tmp:438.3630826133395, loss:1688.9843
tmp:437.9247195307261, loss:1682.436
tmp:437.4867948111954, loss:1583.6494
tmp:437.0493080163842, loss:1819.4235
tmp:436.6122587083678, loss:1630.7847
tmp:436.17564644965944, loss:1576.1914
tmp:435.73947080320977, loss:1581.2526
tmp:435.3037313324066, loss:1588.626
tmp:434.8684276010742, loss:1499.0385
tmp:434.4335591734731, loss:1636.3761
tmp:433.9991256142996, loss:1674.8381
tmp:433.5651264886853, loss:1735.4375
tmp:433.1315613621966, loss:1735.1394
tmp:432.6984298008344, loss:1537.4653
tmp:432.26573137103355, loss:1651.22
tmp:431.8334656396625, loss:1698.0713
tmp:431.40163217402284, loss:1587.3883
tmp:430.9702305418488, loss:1654.4448
tmp:430.539260311307, loss:1713.5833
tmp:430.10872105099565, loss:1558.2861
tmp:429.67861232994466, loss:1713.7152
tmp:429.2489337176147, loss:1618.5895
tmp:428.8196847838971, loss:1539.4264
tmp:428.3908650991132, loss:1655.5298
tmp:427.9624742340141, loss:1573.0366
tmp:427.5345117597801, loss:1717.3059
tmp:427.1069772480203, loss:1487.8854
tmp:426.6798702707723, loss:1770.3279
tmp:426.2531904005015, loss:1481.8077
tmp:425.826937210101, loss:1572.916
tmp:425.4011102728909, loss:1682.4178
tmp:424.975709162618, loss:1672.8586
tmp:424.5507334534554, loss:1554.6522
tmp:424.12618272000196, loss:1478.2181
tmp:423.702056537282, loss:1569.3992
tmp:423.27835448074467, loss:1557.3193
tmp:422.8550761262639, loss:1773.9374
tmp:422.4322210501376, loss:1587.1976
tmp:422.0097888290875, loss:1652.2382
tmp:421.5877790402584, loss:1604.8927
tmp:421.16619126121816, loss:1569.2554
tmp:420.74502506995697, loss:1694.9015
tmp:420.324280044887, loss:1619.3612
tmp:419.9039557648421, loss:1468.5751
tmp:419.4840518090773, loss:1637.8901
tmp:419.0645677572682, loss:1433.9174
tmp:418.6455031895109, loss:1657.9503
tmp:418.2268576863214, loss:1811.124
tmp:417.8086308286351, loss:1698.7021
tmp:417.3908221978065, loss:1585.7864
tmp:416.97343137560864, loss:1530.2656
tmp:416.55645794423305, loss:1795.696
tmp:416.1399014862888, loss:1611.579
tmp:415.7237615848025, loss:1602.299
tmp:415.3080378232177, loss:1638.8478
tmp:414.8927297853945, loss:1526.5469
tmp:414.47783705560914, loss:1472.5189
tmp:414.06335921855356, loss:1589.1737
tmp:413.649295859335, loss:1617.5479
tmp:413.23564656347565, loss:1689.6671
tmp:412.8224109169122, loss:1647.6094
tmp:412.40958850599526, loss:1624.721
tmp:411.99717891748924, loss:1824.3679
tmp:411.58518173857175, loss:1661.14
tmp:411.17359655683316, loss:1580.8177
tmp:410.76242296027635, loss:1721.9248
tmp:410.3516605373161, loss:1654.3969
tmp:409.94130887677875, loss:1651.4094
tmp:409.53136756790195, loss:1733.1807
tmp:409.12183620033403, loss:1562.2225
tmp:408.7127143641337, loss:1633.1471
tmp:408.3040016497696, loss:1584.7373
tmp:407.89569764811984, loss:1607.1498
tmp:407.4878019504717, loss:1611.6011
tmp:407.0803141485212, loss:1674.2793
tmp:406.6732338343727, loss:1657.318
tmp:406.2665606005383, loss:1706.3119
tmp:405.86029403993774, loss:1603.4656
tmp:405.4544337458978, loss:1606.4252
tmp:405.0489793121519, loss:1651.6035
tmp:404.6439303328398, loss:1613.4445
tmp:404.23928640250693, loss:1582.406
tmp:403.8350471161044, loss:1644.079
tmp:403.4312120689883, loss:1745.1461
tmp:403.0277808569193, loss:1659.9954
tmp:402.6247530760624, loss:1754.8899
tmp:402.22212832298635, loss:1792.162
tmp:401.81990619466336, loss:1758.5039
tmp:401.4180862884687, loss:1636.7618
tmp:401.01666820218026, loss:1684.5771
tmp:400.61565153397805, loss:1567.7445
tmp:400.21503588244406, loss:1534.3862
tmp:399.8148208465616, loss:1724.5593
tmp:399.415006025715, loss:1647.9932
tmp:399.0155910196893, loss:1545.3005
tmp:398.6165754286696, loss:1658.7048
tmp:398.21795885324093, loss:1736.0173
tmp:397.8197408943877, loss:1589.2274
tmp:397.4219211534933, loss:1752.9442
tmp:397.02449923233985, loss:1614.1028
tmp:396.62747473310753, loss:1593.7852
tmp:396.2308472583744, loss:1680.7006
tmp:395.83461641111603, loss:1603.0005
tmp:395.43878179470494, loss:1601.3916
tmp:395.0433430129102, loss:1526.377
tmp:394.6482996698973, loss:1768.9038
tmp:394.25365137022743, loss:1761.693
tmp:393.8593977188572, loss:1656.6084
tmp:393.46553832113835, loss:1753.3759
tmp:393.0720727828172, loss:1646.9102
tmp:392.67900071003436, loss:1681.8286
tmp:392.28632170932434, loss:1576.6187
tmp:391.894035387615, loss:1709.0809
tmp:391.5021413522274, loss:1678.7479
tmp:391.11063921087515, loss:1590.1711
tmp:390.7195285716643, loss:1538.1904
tmp:390.32880904309263, loss:1680.5037
tmp:389.93848023404956, loss:1688.8171
tmp:389.5485417538155, loss:1579.822
tmp:389.1589932120617, loss:1759.8982
tmp:388.76983421884967, loss:1659.3732
tmp:388.3810643846308, loss:1571.3481
tmp:387.99268332024616, loss:1729.3398
tmp:387.6046906369259, loss:1515.3534
tmp:387.217085946289, loss:1649.4581
tmp:386.8298688603427, loss:1504.0314
tmp:386.44303899148235, loss:1573.612
tmp:386.05659595249085, loss:1628.9731
tmp:385.67053935653837, loss:1617.4673
tmp:385.28486881718186, loss:1820.62
tmp:384.8995839483647, loss:1745.9073
tmp:384.5146843644163, loss:1562.3799
tmp:384.1301696800519, loss:1652.938
tmp:383.7460395103718, loss:1778.5619
tmp:383.36229347086146, loss:1594.4095
tmp:382.9789311773906, loss:1632.203
tmp:382.59595224621324, loss:1674.9537
tmp:382.213356293967, loss:1510.7296
tmp:381.83114293767306, loss:1509.9047
tmp:381.44931179473537, loss:1696.9459
tmp:381.06786248294065, loss:1538.523
tmp:380.6867946204577, loss:1651.6451
tmp:380.3061078258373, loss:1632.8191
tmp:379.9258017180114, loss:1729.5934
tmp:379.5458759162934, loss:1644.2498
tmp:379.16633004037715, loss:1507.6349
tmp:378.78716371033676, loss:1649.9926
tmp:378.4083765466264, loss:1650.1924
tmp:378.02996817007977, loss:1583.4104
tmp:377.6519382019097, loss:1750.3217
tmp:377.2742862637078, loss:1686.2949
tmp:376.8970119774441, loss:1798.3557
tmp:376.52011496546663, loss:1667.6775
tmp:376.1435948505012, loss:1662.5709
tmp:375.7674512556507, loss:1554.5853
tmp:375.3916838043951, loss:1713.49
tmp:375.01629212059066, loss:1623.2311
tmp:374.6412758284701, loss:1455.9991
tmp:374.2666345526416, loss:1618.4269
tmp:373.89236791808895, loss:1441.5438
tmp:373.5184755501709, loss:1659.7065
tmp:373.1449570746207, loss:1639.0667
tmp:372.7718121175461, loss:1770.795
tmp:372.39904030542857, loss:1587.6908
tmp:372.02664126512315, loss:1778.648
tmp:371.65461462385804, loss:1588.3016
tmp:371.28296000923416, loss:1539.6464
tmp:370.9116770492249, loss:1582.9027
tmp:370.5407653721757, loss:1684.0187
tmp:370.1702246068035, loss:1640.3503
tmp:369.8000543821967, loss:1628.0834
tmp:369.4302543278145, loss:1632.9663
tmp:369.0608240734867, loss:1468.1282
tmp:368.6917632494132, loss:1743.9337
tmp:368.3230714861638, loss:1723.725
tmp:367.9547484146777, loss:1654.1006
tmp:367.586793666263, loss:1636.6671
tmp:367.21920687259677, loss:1494.4069
tmp:366.85198766572415, loss:1602.513
tmp:366.48513567805844, loss:1667.4125
tmp:366.1186505423804, loss:1729.5225
tmp:365.75253189183803, loss:1630.4575
tmp:365.3867793599462, loss:1723.64
tmp:365.0213925805863, loss:1644.0759
tmp:364.6563711880057, loss:1728.6119
tmp:364.2917148168177, loss:1488.3425
tmp:363.9274231020009, loss:1579.3921
tmp:363.5634956788989, loss:1691.352
tmp:363.19993218322, loss:1713.5739
tmp:362.83673225103684, loss:1554.8323
tmp:362.4738955187858, loss:1464.445
tmp:362.111421623267, loss:1827.4966
tmp:361.74931020164377, loss:1481.7628
tmp:361.38756089144215, loss:1629.7129
tmp:361.0261733305507, loss:1558.2151
tmp:360.66514715722013, loss:1779.6163
tmp:360.30448201006294, loss:1692.2068
tmp:359.9441775280529, loss:1459.4276
tmp:359.5842333505248, loss:1531.0538
tmp:359.2246491171743, loss:1616.5327
tmp:358.86542446805714, loss:1764.405
tmp:358.5065590435891, loss:1386.8271
tmp:358.14805248454553, loss:1772.6772
tmp:357.789904432061, loss:1503.5934
tmp:357.4321145276289, loss:1749.7034
tmp:357.0746824131013, loss:1867.2247
tmp:356.7176077306882, loss:1632.3396
tmp:356.3608901229575, loss:1471.547
tmp:356.00452923283456, loss:1655.1249
tmp:355.6485247036017, loss:1671.9941
tmp:355.2928761788981, loss:1688.3212
tmp:354.9375833027192, loss:1647.8171
tmp:354.58264571941646, loss:1755.8918
tmp:354.22806307369706, loss:1555.7317
tmp:353.87383501062334, loss:1745.4355
tmp:353.5199611756127, loss:1406.7693
tmp:353.1664412144371, loss:1619.6097
tmp:352.81327477322264, loss:1622.7837
tmp:352.46046149844943, loss:1584.2322
tmp:352.108001036951, loss:1686.5378
tmp:351.7558930359141, loss:1640.606
tmp:351.40413714287814, loss:1444.5858
tmp:351.05273300573526, loss:1616.3602
tmp:350.7016802727295, loss:1684.0211
tmp:350.3509785924568, loss:1721.2548
tmp:350.0006276138643, loss:1634.3137
tmp:349.6506269862505, loss:1747.1542
tmp:349.3009763592642, loss:1786.4454
tmp:348.95167538290497, loss:1663.1998
tmp:348.60272370752205, loss:1571.9727
tmp:348.2541209838145, loss:1708.063
tmp:347.9058668628307, loss:1608.6925
tmp:347.55796099596785, loss:1647.59
tmp:347.2104030349719, loss:1626.1953
tmp:346.8631926319369, loss:1540.3114
tmp:346.51632943930497, loss:1506.3651
tmp:346.1698131098657, loss:1650.2054
tmp:345.82364329675585, loss:1596.3253
tmp:345.4778196534591, loss:1622.7324
tmp:345.13234183380564, loss:1664.0283
tmp:344.78720949197185, loss:1694.3638
tmp:344.44242228247987, loss:1619.2002
tmp:344.09797986019737, loss:1521.6997
tmp:343.7538818803372, loss:1597.8036
tmp:343.41012799845686, loss:1809.2141
tmp:343.0667178704584, loss:1670.8071
tmp:342.72365115258793, loss:1688.8784
tmp:342.38092750143534, loss:1746.2434
tmp:342.0385465739339, loss:1619.6156
tmp:341.69650802736, loss:1717.8739
tmp:341.3548115193326, loss:1602.0881
tmp:341.01345670781325, loss:1711.6239
tmp:340.67244325110545, loss:1737.4027
tmp:340.33177080785435, loss:1428.0911
tmp:339.9914390370465, loss:1644.6572
tmp:339.6514475980095, loss:1677.6085
tmp:339.3117961504115, loss:1576.409
tmp:338.9724843542611, loss:1579.5581
tmp:338.63351186990684, loss:1577.3276
tmp:338.29487835803695, loss:1478.5399
tmp:337.9565834796789, loss:1744.9681
tmp:337.6186268961992, loss:1728.8397
tmp:337.281008269303, loss:1494.4081
tmp:336.9437272610337, loss:1731.5947
tmp:336.60678353377267, loss:1619.6642
tmp:336.2701767502389, loss:1420.925
tmp:335.9339065734886, loss:1646.9551
tmp:335.59797266691515, loss:1684.2626
tmp:335.26237469424825, loss:1625.4692
tmp:334.927112319554, loss:1722.2219
tmp:334.5921852072344, loss:1618.358
tmp:334.2575930220272, loss:1692.3734
tmp:333.9233354290052, loss:1647.9425
tmp:333.5894120935762, loss:1621.1901
tmp:333.2558226814826, loss:1600.2874
tmp:332.9225668588011, loss:1630.0126
tmp:332.58964429194225, loss:1607.965
tmp:332.2570546476503, loss:1657.4514
tmp:331.92479759300267, loss:1604.5872
tmp:331.5928727954097, loss:1427.6896
tmp:331.2612799226143, loss:1509.46
tmp:330.93001864269166, loss:1495.8787
tmp:330.599088624049, loss:1483.6556
tmp:330.2684895354249, loss:1383.9816
tmp:329.9382210458895, loss:1755.1016
tmp:329.6082828248436, loss:1662.4515
tmp:329.2786745420188, loss:1581.0493
tmp:328.94939586747677, loss:1551.5924
tmp:328.6204464716093, loss:1661.6432
tmp:328.29182602513765, loss:1691.5471
tmp:327.96353419911253, loss:1764.8926
tmp:327.6355706649134, loss:1465.4882
tmp:327.3079350942485, loss:1860.8784
tmp:326.9806271591542, loss:1799.6357
tmp:326.65364653199504, loss:1596.6023
tmp:326.326992885463, loss:1700.8164
tmp:326.00066589257756, loss:1691.4924
tmp:325.67466522668497, loss:1635.7637
tmp:325.34899056145827, loss:1665.0092
tmp:325.0236415708968, loss:1684.9231
tmp:324.6986179293259, loss:1534.9867
tmp:324.3739193113966, loss:1613.7555
tmp:324.04954539208524, loss:1702.8634
tmp:323.72549584669315, loss:1708.4113
tmp:323.40177035084645, loss:1562.8881
tmp:323.0783685804956, loss:1702.7754
tmp:322.7552902119151, loss:1461.9486
tmp:322.4325349217032, loss:1836.3275
tmp:322.11010238678153, loss:1550.0101
tmp:321.78799228439476, loss:1440.3455
tmp:321.4662042921104, loss:1685.4211
tmp:321.14473808781827, loss:1776.5815
tmp:320.82359334973046, loss:1606.268
tmp:320.5027697563807, loss:1660.5709
tmp:320.1822669866243, loss:1662.2761
tmp:319.86208471963766, loss:1707.7153
tmp:319.542222634918, loss:1527.5988
tmp:319.22268041228307, loss:1678.7322
tmp:318.9034577318708, loss:1489.1466
tmp:318.5845542741389, loss:1703.8431
tmp:318.26596971986476, loss:1676.8279
tmp:317.9477037501449, loss:1697.8668
tmp:317.6297560463948, loss:1655.6337
tmp:317.3121262903484, loss:1454.8568
tmp:316.994814164058, loss:1401.6113
tmp:316.677819349894, loss:1766.289
tmp:316.3611415305441, loss:1639.7035
tmp:316.04478038901357, loss:1769.3046
tmp:315.72873560862456, loss:1397.7358
tmp:315.41300687301595, loss:1639.605
tmp:315.0975938661429, loss:1787.1691
tmp:314.7824962722768, loss:1586.7386
tmp:314.4677137760045, loss:1530.817
tmp:314.15324606222845, loss:1739.406
tmp:313.8390928161662, loss:1640.6404
tmp:313.52525372335003, loss:1573.0747
tmp:313.2117284696267, loss:1730.034
tmp:312.89851674115704, loss:1689.2223
tmp:312.5856182244159, loss:1524.1263
tmp:312.27303260619146, loss:1427.9331
